"Time","0Interest","1Cliche","2Dumb","3Wtf","4Funny"
"260","62","0","0","0","0"
"262","62","0","0","0","0"
"264","62","0","0","0","0"
"266","62","0","0","0","0"
"268","62","0","0","0","0"
"270","62","0","0","0","0"
"272","62","0","0","0","0"
"274","62","0","0","0","0"
"276","62","0","0","0","0"
"278","62","0","0","0","0"
"280","62","0","0","0","0"
"282","62","0","0","0","0"
"284","62","0","0","0","0"
"286","62","0","0","0","0"
"288","62","0","0","0","0"
"290","62","0","0","0","0"
"292","62","0","0","0","0"
"294","62","0","0","0","0"
"296","62","0","0","0","0"
"298","62","0","0","0","0"
"300","62","0","0","0","0"
"302","62","0","0","0","0"
"304","62","0","0","0","0"
"306","62","0","0","0","0"
"308","62","0","0","0","0"
"310","62","0","0","0","0"
"312","62","0","0","0","0"
"314","62","0","0","0","0"
"316","62","0","0","0","0"
"318","62","0","0","0","0"
"320","62","0","0","0","0"
"322","62","0","0","0","0"
"324","62","0","0","0","0"
"326","62","0","0","0","0"
"328","62","0","0","0","0"
"330","64","0","0","0","0"
"332","64","0","0","0","0"
"334","64","0","0","0","0"
"336","64","0","0","0","0"
"338","64","0","0","0","0"
"340","64","0","0","0","0"
"342","64","0","0","0","0"
"344","64","0","0","0","0"
"346","64","0","0","0","0"
"348","64","0","0","0","0"
"350","64","0","0","0","0"
"352","64","0","0","0","0"
"354","64","0","0","0","0"
"356","54","0","0","0","0"
"358","54","0","0","0","0"
"360","54","0","0","0","0"
"362","54","0","0","0","0"
"364","54","0","0","0","0"
"366","54","0","0","0","0"
"368","54","0","0","0","0"
"370","54","0","0","0","0"
"372","54","0","0","0","0"
"374","54","0","0","0","0"
"376","54","0","0","0","0"
"378","54","0","0","0","0"
"380","54","0","0","0","0"
"382","54","0","0","0","0"
"384","54","0","0","0","0"
"386","54","0","0","0","0"
"388","54","0","0","0","0"
"390","54","0","0","0","0"
"392","54","0","0","0","0"
"394","54","0","0","0","0"
"396","54","0","0","0","0"
"398","54","0","0","0","0"
"400","54","0","0","0","0"
"402","54","0","0","0","0"
"404","54","0","0","0","0"
"406","54","0","0","0","0"
"408","54","0","0","0","0"
"410","54","0","0","0","0"
"412","54","0","0","0","0"
"414","54","0","0","0","0"
"416","54","0","0","0","0"
"418","56","0","0","0","0"
"420","56","0","0","0","0"
"422","56","0","0","0","0"
"424","56","0","0","0","0"
"426","56","0","0","0","0"
"428","56","0","0","0","0"
"430","56","0","0","0","0"
"432","56","0","0","0","0"
"434","56","0","0","0","0"
"436","56","0","0","0","0"
"438","56","0","0","0","0"
"440","56","0","0","0","0"
"442","56","0","0","0","0"
"444","56","0","0","0","0"
"446","56","0","0","0","0"
"448","56","0","0","0","0"
"450","56","0","0","0","0"
"452","56","0","0","0","0"
"454","56","0","0","0","0"
"456","56","0","0","0","0"
"458","56","0","0","0","0"
"460","56","0","0","0","0"
"462","60","0","0","0","0"
"464","60","0","0","0","0"
"466","60","0","0","0","0"
"468","60","0","0","0","0"
"470","60","0","0","0","0"
"472","60","0","0","0","0"
"474","60","0","0","0","0"
"476","60","0","0","0","0"
"478","60","0","0","0","0"
"480","60","0","0","0","0"
"482","60","0","0","0","0"
"484","60","0","0","0","0"
"486","60","0","0","0","0"
"488","60","0","0","0","0"
"490","60","0","0","0","0"
"492","60","0","0","0","0"
"494","60","0","0","0","0"
"496","60","0","0","0","0"
"498","60","0","0","0","0"
"500","60","0","0","0","0"
"502","60","0","0","0","0"
"504","60","0","0","0","0"
"506","60","0","0","0","0"
"508","60","0","0","0","0"
"510","60","0","0","0","0"
"512","60","0","0","0","0"
"514","60","0","0","0","0"
"516","60","0","0","0","0"
"518","60","0","0","0","0"
"520","60","0","0","0","0"
"522","60","0","0","0","0"
"524","60","0","0","0","0"
"526","60","0","0","0","0"
"528","60","0","0","0","0"
"530","60","0","0","0","0"
"532","60","0","0","0","0"
"534","60","0","0","0","0"
"536","60","0","0","0","0"
"538","60","0","0","0","0"
"540","60","0","0","0","0"
"542","60","0","0","0","0"
"544","62","0","0","0","0"
"546","66","0","0","0","0"
"548","60","0","0","0","0"
"550","60","0","0","0","0"
"552","60","0","0","0","0"
"554","60","0","0","0","0"
"556","60","0","0","0","0"
"558","60","0","0","0","0"
"560","60","0","0","0","0"
"562","60","0","0","0","0"
"564","60","0","0","0","0"
"566","60","0","0","0","0"
"568","60","0","0","0","0"
"570","60","0","0","0","0"
"572","60","0","0","0","0"
"574","60","0","0","0","0"
"576","60","0","0","0","0"
"578","60","0","0","0","0"
"580","60","0","0","0","0"
"582","60","0","0","0","0"
"584","60","0","0","0","0"
"586","60","0","0","0","0"
"588","60","0","0","0","0"
"590","60","0","0","0","0"
"592","60","0","0","0","0"
"594","60","0","0","0","0"
"596","60","0","0","0","0"
"598","60","0","0","0","0"
"600","60","0","0","0","0"
"602","60","0","0","0","0"
"604","60","0","0","0","0"
"606","60","0","0","0","0"
"608","60","0","0","0","0"
"610","60","0","0","0","0"
"612","60","0","0","0","0"
"614","60","0","0","0","0"
"616","60","0","0","0","0"
"618","60","0","0","0","0"
"620","60","0","0","0","0"
"622","60","0","0","0","0"
"624","60","0","0","0","0"
"626","60","0","0","0","0"
"628","60","0","0","0","0"
"630","60","0","0","0","0"
"632","60","0","0","0","0"
"634","60","0","0","0","0"
"636","60","0","0","0","0"
"638","60","0","0","0","0"
"640","60","0","0","0","0"
"642","60","0","0","0","0"
"644","60","0","0","0","0"
"646","60","0","0","0","0"
"648","60","0","0","0","0"
"650","60","0","0","0","0"
"652","60","0","0","0","0"
"654","60","0","0","0","0"
"656","64","0","0","0","0"
"658","64","0","0","0","0"
"660","64","0","0","0","0"
"662","64","0","0","0","0"
"664","64","0","0","0","0"
"666","64","0","0","0","0"
"668","64","0","0","0","0"
"670","64","0","0","0","0"
"672","64","0","0","0","0"
"674","64","0","0","0","0"
"676","64","0","0","0","0"
"678","64","0","0","0","0"
"680","64","0","0","0","0"
"682","64","0","0","0","0"
"684","64","0","0","0","0"
"686","64","0","0","0","0"
"688","64","0","0","0","0"
"690","64","0","0","0","0"
"692","64","0","0","0","0"
"694","64","0","0","0","0"
"696","64","0","0","0","0"
"698","64","0","0","0","0"
"700","64","0","0","0","0"
"702","64","0","0","0","0"
"704","64","0","0","0","0"
"706","64","0","0","0","0"
"708","64","0","0","0","0"
"710","64","0","0","0","0"
"712","64","0","0","0","0"
"714","58","0","0","0","0"
"716","58","0","0","0","0"
"718","58","0","0","0","0"
"720","62","0","0","0","0"
"722","62","0","0","0","0"
"724","62","0","0","0","0"
"726","62","0","0","0","0"
"728","62","0","0","0","0"
"730","62","0","0","0","0"
"732","62","0","0","0","0"
"734","62","0","0","0","0"
"736","62","0","0","0","0"
"738","62","0","0","0","0"
"740","62","0","0","0","0"
"742","62","0","0","0","0"
"744","62","0","0","0","0"
"746","62","0","0","0","0"
"748","62","0","0","0","0"
"750","62","0","0","0","0"
"752","62","0","0","0","0"
"754","62","0","0","0","0"
"756","62","0","0","0","0"
"758","62","0","0","0","0"
"760","62","0","0","0","0"
"762","62","0","0","0","0"
"764","62","0","0","0","0"
"766","62","0","0","0","0"
"768","62","0","0","0","0"
"770","62","0","0","0","0"
"772","58","0","0","0","0"
"774","58","0","0","0","0"
"776","58","0","0","0","0"
"778","58","0","0","0","0"
"780","58","0","0","0","0"
"782","58","0","0","0","0"
"784","58","0","0","0","0"
"786","58","0","0","0","0"
"788","58","0","0","0","0"
"790","58","0","0","0","0"
"792","58","0","0","0","0"
"794","58","0","0","0","0"
"796","58","0","0","0","0"
"798","58","0","0","0","0"
"800","58","0","0","0","0"
"802","58","0","0","0","0"
"804","58","0","0","0","0"
"806","58","0","0","0","0"
"808","58","0","0","0","0"
"810","58","0","0","0","0"
"812","58","0","0","0","0"
"814","58","0","0","0","0"
"816","58","0","0","0","0"
"818","58","0","0","0","0"
"820","58","0","0","0","0"
"822","58","0","0","0","0"
"824","58","0","0","0","0"
"826","58","0","0","0","0"
"828","58","0","0","0","0"
"830","58","0","0","0","0"
"832","58","0","0","0","0"
"834","58","0","0","0","0"
"836","62","0","0","0","0"
"838","62","0","0","0","0"
"840","62","0","0","0","0"
"842","62","0","0","0","0"
"844","62","0","0","0","0"
"846","62","0","0","0","0"
"848","62","0","0","0","0"
"850","62","0","0","0","0"
"852","62","0","0","0","0"
"854","62","0","0","0","0"
"856","62","0","0","0","0"
"858","62","0","0","0","0"
"860","62","0","0","0","0"
"862","62","0","0","0","0"
"864","62","0","0","0","0"
"866","62","0","0","0","0"
"868","62","0","0","0","0"
"870","62","0","0","0","0"
"872","62","0","0","0","0"
"874","62","0","0","0","0"
"876","62","0","0","0","0"
"878","62","0","0","0","0"
"880","62","0","0","0","0"
"882","62","0","0","0","0"
"884","62","0","0","0","0"
"886","62","0","0","0","0"
"888","62","0","0","0","0"
"890","62","0","0","0","0"
"892","62","0","0","0","0"
"894","62","0","0","0","0"
"896","62","0","0","0","0"
"898","62","0","0","0","0"
"900","62","0","0","0","0"
"902","62","0","0","0","0"
"904","62","0","0","0","0"
"906","62","0","0","0","0"
"908","62","0","0","0","0"
"910","62","0","0","0","0"
"912","62","0","0","0","0"
"914","62","0","0","0","0"
"916","62","0","0","0","0"
"918","62","0","0","0","0"
"920","62","0","0","0","0"
"922","62","0","0","0","0"
"924","66","0","0","0","0"
"926","66","0","0","0","0"
"928","66","0","0","0","0"
"930","66","0","0","0","0"
"932","66","0","0","0","0"
"934","66","0","0","0","0"
"936","66","0","0","0","0"
"938","66","0","0","0","0"
"940","66","0","0","0","0"
"942","66","0","0","0","0"
"944","66","0","0","0","0"
"946","66","0","0","0","0"
"948","66","0","0","0","0"
"950","66","0","0","0","0"
"952","66","0","0","0","0"
"954","66","0","0","0","0"
"956","66","0","0","0","0"
"958","66","0","0","0","0"
"960","66","0","0","0","0"
"962","66","0","0","0","0"
"964","66","0","0","0","0"
"966","66","0","0","0","0"
"968","66","0","0","0","0"
"970","66","0","0","0","0"
"972","66","0","0","0","0"
"974","66","0","0","0","0"
"976","66","0","0","0","0"
"978","66","0","0","0","0"
"980","66","0","0","0","0"
"982","66","0","0","0","0"
"984","66","0","0","0","0"
"986","66","0","0","0","0"
"988","66","0","0","0","0"
"990","66","0","0","0","0"
"992","66","0","0","0","0"
"994","66","0","0","0","0"
"996","66","0","0","0","0"
"998","66","0","0","0","0"
"1000","66","0","0","0","0"
"1002","66","0","0","0","0"
"1004","66","0","0","0","0"
"1006","66","0","0","0","0"
"1008","66","0","0","0","0"
"1010","66","0","0","0","0"
"1012","66","0","0","0","0"
"1014","66","0","0","0","0"
"1016","66","0","0","0","0"
"1018","62","0","0","0","0"
"1020","62","0","0","0","0"
"1022","62","0","0","0","0"
"1024","62","0","0","0","0"
"1026","62","0","0","0","0"
"1028","62","0","0","0","0"
"1030","62","0","0","0","0"
"1032","62","0","0","0","0"
"1034","62","0","0","0","0"
"1036","62","0","0","0","0"
"1038","62","0","0","0","0"
"1040","62","0","0","0","0"
"1042","62","0","0","0","0"
"1044","62","0","0","0","0"
"1046","62","0","0","0","0"
"1048","62","0","0","0","0"
"1050","62","0","0","0","0"
"1052","62","0","0","0","0"
"1054","62","0","0","0","0"
"1056","62","0","0","0","0"
"1058","62","0","0","0","0"
"1060","62","0","0","0","0"
"1062","62","0","0","0","0"
"1064","62","0","0","0","0"
"1066","62","0","0","0","0"
"1068","62","0","0","0","0"
"1070","62","0","0","0","0"
"1072","62","0","0","0","0"
"1074","62","0","0","0","0"
"1076","62","0","0","0","0"
"1078","62","0","0","0","0"
"1080","62","0","0","0","0"
"1082","62","0","0","0","0"
"1084","62","0","0","0","0"
"1086","62","0","0","0","0"
"1088","62","0","0","0","0"
"1090","62","0","0","0","0"
"1092","62","0","0","0","0"
"1094","62","0","0","0","0"
"1096","62","0","0","0","0"
"1098","62","0","0","0","0"
"1100","62","0","0","0","0"
"1102","64","0","0","0","0"
"1104","64","0","0","0","0"
"1106","64","0","0","0","0"
"1108","64","0","0","0","0"
"1110","64","0","0","0","0"
"1112","64","0","0","0","0"
"1114","64","0","0","0","0"
"1116","64","0","0","0","0"
"1118","64","0","0","0","0"
"1120","64","0","0","0","0"
"1122","64","0","0","0","0"
"1124","64","0","0","0","0"
"1126","64","0","0","0","0"
"1128","64","0","0","0","0"
"1130","64","0","0","0","0"
"1132","64","0","0","0","0"
"1134","64","0","0","0","0"
"1136","64","0","0","0","0"
"1138","64","0","0","0","0"
"1140","64","0","0","0","0"
"1142","64","0","0","0","0"
"1144","64","0","0","0","0"
"1146","64","0","0","0","0"
"1148","64","0","0","0","0"
"1150","64","0","0","0","0"
"1152","64","0","0","0","0"
"1154","64","0","0","0","0"
"1156","64","0","0","0","0"
"1158","64","0","0","0","0"
"1160","64","0","0","0","0"
"1162","64","0","0","0","0"
"1164","64","0","0","0","0"
"1166","64","0","0","0","0"
"1168","64","0","0","0","0"
"1170","64","0","0","0","0"
"1172","64","0","0","0","0"
"1174","68","0","0","0","0"
"1176","68","0","0","0","0"
"1178","68","0","0","0","0"
"1180","68","0","0","0","0"
"1182","68","0","0","0","0"
"1184","66","0","0","0","0"
"1186","64","0","0","0","0"
"1188","62","0","0","0","0"
"1190","62","0","0","0","0"
"1192","60","0","0","0","0"
"1194","60","0","0","0","0"
"1196","60","0","0","0","0"
"1198","60","0","0","0","0"
"1200","60","0","0","0","0"
"1202","60","0","0","0","0"
"1204","60","0","0","0","0"
"1206","60","0","0","0","0"
"1208","60","0","0","0","0"
"1210","60","0","0","0","0"
"1212","60","0","0","0","0"
"1214","60","0","0","0","0"
"1216","60","0","0","0","0"
"1218","60","0","0","0","0"
"1220","60","0","0","0","0"
"1222","60","0","0","0","0"
"1224","60","0","0","0","0"
"1226","60","0","0","0","0"
"1228","62","0","0","0","0"
"1230","62","0","0","0","0"
"1232","62","0","0","0","0"
"1234","62","0","0","0","0"
"1236","62","0","0","0","0"
"1238","62","0","0","0","0"
"1240","62","0","0","0","0"
"1242","62","0","0","0","0"
"1244","62","0","0","0","0"
"1246","62","0","0","0","0"
"1248","62","0","0","0","0"
"1250","62","0","0","0","0"
"1252","62","0","0","0","0"
"1254","62","0","0","0","0"
"1256","62","0","0","0","0"
"1258","62","0","0","0","0"
"1260","62","0","0","0","0"
"1262","62","0","0","0","0"
"1264","62","0","0","0","0"
"1266","62","0","0","0","0"
"1268","62","0","0","0","0"
"1270","62","0","0","0","0"
"1272","62","0","0","0","0"
"1274","62","0","0","0","0"
"1276","62","0","0","0","0"
"1278","62","0","0","0","0"
"1280","62","0","0","0","0"
"1282","62","0","0","0","0"
"1284","62","0","0","0","0"
"1286","62","0","0","0","0"
"1288","62","0","0","0","0"
"1290","62","0","0","0","0"
"1292","62","0","0","0","0"
"1294","62","0","0","0","0"
"1296","62","0","0","0","0"
"1298","60","0","0","0","0"
"1300","66","0","0","0","0"
"1302","66","0","0","0","0"
"1304","66","0","0","0","0"
"1306","66","0","0","0","0"
"1308","66","0","0","0","0"
"1310","66","0","0","0","0"
"1312","66","0","0","0","0"
"1314","66","0","0","0","0"
"1316","66","0","0","0","0"
"1318","66","0","0","0","0"
"1320","66","0","0","0","0"
"1322","66","0","0","0","0"
"1324","66","0","0","0","0"
"1326","66","0","0","0","0"
"1328","66","0","0","0","0"
"1330","66","0","0","0","0"
"1332","66","0","0","0","0"
"1334","66","0","0","0","0"
"1336","66","0","0","0","0"
"1338","66","0","0","0","0"
"1340","66","0","0","0","0"
"1342","66","0","0","0","0"
"1344","66","0","0","0","0"
"1346","66","0","0","0","0"
"1348","66","0","0","0","0"
"1350","66","0","0","0","0"
"1352","66","0","0","0","0"
"1354","66","0","0","0","0"
"1356","66","0","0","0","0"
"1358","66","0","0","0","0"
"1360","66","0","0","0","0"
"1362","66","0","0","0","0"
"1364","66","0","0","0","0"
"1366","66","0","0","0","0"
"1368","66","0","0","0","0"
"1370","66","0","0","0","0"
"1372","66","0","0","0","0"
"1374","66","0","0","0","0"
"1376","66","0","0","0","0"
"1378","66","0","0","0","0"
"1380","66","0","0","0","0"
"1382","66","0","0","0","0"
"1384","66","0","0","0","0"
"1386","66","0","0","0","0"
"1388","66","0","0","0","0"
"1390","66","0","0","0","0"
"1392","66","0","0","0","0"
"1394","66","0","0","0","0"
"1396","66","0","0","0","0"
"1398","66","0","0","0","0"
"1400","66","0","0","0","0"
"1402","66","0","0","0","0"
"1404","66","0","0","0","0"
"1406","64","0","0","0","0"
"1408","68","0","0","0","0"
"1410","68","0","0","0","0"
"1412","68","0","0","0","0"
"1414","68","0","0","0","0"
"1416","68","0","0","0","0"
"1418","68","0","0","0","0"
"1420","68","0","0","0","0"
"1422","68","0","0","0","0"
"1424","68","0","0","0","0"
"1426","68","0","0","0","0"
"1428","68","0","0","0","0"
"1430","68","0","0","0","0"
"1432","68","0","0","0","0"
"1434","68","0","0","0","0"
"1436","68","0","0","0","0"
"1438","68","0","0","0","0"
"1440","68","0","0","0","0"
"1442","68","0","0","0","0"
"1444","68","0","0","0","0"
"1446","68","0","0","0","0"
"1448","68","0","0","0","0"
"1450","68","0","0","0","0"
"1452","68","0","0","0","0"
"1454","68","0","0","0","0"
"1456","68","0","0","0","0"
"1458","68","0","0","0","0"
"1460","68","0","0","0","0"
"1462","68","0","0","0","0"
"1464","68","0","0","0","0"
"1466","68","0","0","0","0"
"1468","68","0","0","0","0"
"1470","68","0","0","0","0"
"1472","68","0","0","0","0"
"1474","68","0","0","0","0"
"1476","70","0","0","0","0"
"1478","70","0","0","0","0"
"1480","70","0","0","0","0"
"1482","70","0","0","0","0"
"1484","70","0","0","0","0"
"1486","70","0","0","0","0"
"1488","70","0","0","0","0"
"1490","70","0","0","0","0"
"1492","70","0","0","0","0"
"1494","70","0","0","0","0"
"1496","70","0","0","0","0"
"1498","70","0","0","0","0"
"1500","70","0","0","0","0"
"1502","70","0","0","0","0"
"1504","70","0","0","0","0"
"1506","70","0","0","0","0"
"1508","70","0","0","0","0"
"1510","70","0","0","0","0"
"1512","70","0","0","0","0"
"1514","70","0","0","0","0"
"1516","70","0","0","0","0"
"1518","70","0","0","0","0"
"1520","70","0","0","0","0"
"1522","70","0","0","0","0"
"1524","70","0","0","0","0"
"1526","70","0","0","0","0"
"1528","70","0","0","0","0"
"1530","70","0","0","0","0"
"1532","70","0","0","0","0"
"1534","70","0","0","0","0"
"1536","70","0","0","0","0"
"1538","70","0","0","0","0"
"1540","70","0","0","0","0"
"1542","70","0","0","0","0"
"1544","70","0","0","0","0"
"1546","70","0","0","0","0"
"1548","70","0","0","0","0"
"1550","70","0","0","0","0"
"1552","70","0","0","0","0"
"1554","70","0","0","0","0"
"1556","70","0","0","0","0"
"1558","70","0","0","0","0"
"1560","70","0","0","0","0"
"1562","70","0","0","0","0"
"1564","70","0","0","0","0"
"1566","70","0","0","0","0"
"1568","70","0","0","0","0"
"1570","70","0","0","0","0"
"1572","70","0","0","0","0"
"1574","70","0","0","0","0"
"1576","70","0","0","0","0"
"1578","70","0","0","0","0"
"1580","70","0","0","0","0"
"1582","70","0","0","0","0"
"1584","70","0","0","0","0"
"1586","70","0","0","0","0"
"1588","70","0","0","0","0"
"1590","70","0","0","0","0"
"1592","70","0","0","0","0"
"1594","74","0","0","0","0"
"1596","74","0","0","0","0"
"1598","74","0","0","0","0"
"1600","74","0","0","0","0"
"1602","74","0","0","0","0"
"1604","74","0","0","0","0"
"1606","74","0","0","0","0"
"1608","74","0","0","0","0"
"1610","74","0","0","0","0"
"1612","74","0","0","0","0"
"1614","74","0","0","0","0"
"1616","74","0","0","0","0"
"1618","74","0","0","0","0"
"1620","74","0","0","0","0"
"1622","74","0","0","0","0"
"1624","74","0","0","0","0"
"1626","74","0","0","0","0"
"1628","74","0","0","0","0"
"1630","74","0","0","0","0"
"1632","74","0","0","0","0"
"1634","74","0","0","0","0"
"1636","74","0","0","0","0"
"1638","74","0","0","0","0"
"1640","74","0","0","0","0"
"1642","74","0","0","0","0"
"1644","74","0","0","0","0"
"1646","74","0","0","0","0"
"1648","74","0","0","0","0"
"1650","74","0","0","0","0"
"1652","74","0","0","0","0"
"1654","74","0","0","0","0"
"1656","74","0","0","0","0"
"1658","74","0","0","0","0"
"1660","74","0","0","0","0"
"1662","74","0","0","0","0"
"1664","74","0","0","0","0"
"1666","74","0","0","0","0"
"1668","74","0","0","0","0"
"1670","74","0","0","0","0"
"1672","74","0","0","0","0"
"1674","74","0","0","0","0"
"1676","74","0","0","0","0"
"1678","74","0","0","0","0"
"1680","74","0","0","0","0"
"1682","74","0","0","0","0"
"1684","74","0","0","0","0"
"1686","74","0","0","0","0"
"1688","74","0","0","0","0"
"1690","72","0","0","0","0"
"1692","60","0","0","0","0"
"1694","60","0","0","0","0"
"1696","60","0","0","0","0"
"1698","60","0","0","0","0"
"1700","60","0","0","0","0"
"1702","60","0","0","0","0"
"1704","60","0","0","0","0"
"1706","60","0","0","0","0"
"1708","60","0","0","0","0"
"1710","60","0","0","0","0"
"1712","60","0","0","0","0"
"1714","60","0","0","0","0"
"1716","60","0","0","0","0"
"1718","60","0","0","0","0"
"1720","60","0","0","0","0"
"1722","60","0","0","0","0"
"1724","60","0","0","0","0"
"1726","62","0","0","0","0"
"1728","62","0","0","0","0"
"1730","62","0","0","0","0"
"1732","62","0","0","0","0"
"1734","62","0","0","0","0"
"1736","62","0","0","0","0"
"1738","62","0","0","0","0"
"1740","62","0","0","0","0"
"1742","62","0","0","0","0"
"1744","62","0","0","0","0"
"1746","62","0","0","0","0"
"1748","62","0","0","0","0"
"1750","62","0","0","0","0"
"1752","62","0","0","0","0"
"1754","68","0","0","0","0"
"1756","68","0","0","0","0"
"1758","72","0","0","0","0"
"1760","76","0","0","0","0"
"1762","76","0","0","0","0"
"1764","80","0","0","0","0"
"1766","80","0","0","0","0"
"1768","80","0","0","0","0"
"1770","80","0","0","0","0"
"1772","80","0","0","0","0"
"1774","84","0","0","0","0"
"1776","84","0","0","0","0"
"1778","84","0","0","0","0"
"1780","84","0","0","0","0"
"1782","84","0","0","0","0"
"1784","84","0","0","0","0"
"1786","84","0","0","0","0"
"1788","84","0","0","0","0"
"1790","84","0","0","0","0"
"1792","84","0","0","0","0"
"1794","84","0","0","0","0"
"1796","84","0","0","0","0"
"1798","84","0","0","0","0"
"1800","84","0","0","0","0"
"1802","68","0","0","0","0"
"1804","68","0","0","0","0"
"1806","68","0","0","0","0"
"1808","68","0","0","0","0"
"1810","68","0","0","0","0"
"1812","68","0","0","0","0"
"1814","68","0","0","0","0"
"1816","68","0","0","0","0"
"1818","68","0","0","0","0"
"1820","68","0","0","0","0"
"1822","68","0","0","0","0"
"1824","68","0","0","0","0"
"1826","68","0","0","0","0"
"1828","68","0","0","0","0"
"1830","68","0","0","0","0"
"1832","68","0","0","0","0"
"1834","68","0","0","0","0"
"1836","68","0","0","0","0"
"1838","68","0","0","0","0"
"1840","68","0","0","0","0"
"1842","68","0","0","0","0"
"1844","68","0","0","0","0"
"1846","68","0","0","0","0"
"1848","68","0","0","0","0"
"1850","68","0","0","0","0"
"1852","68","0","0","0","0"
"1854","68","0","0","0","0"
"1856","68","0","0","0","0"
"1858","68","0","0","0","0"
"1860","68","0","0","0","0"
"1862","68","0","0","0","0"
"1864","68","0","0","0","0"
"1866","68","0","0","0","0"
"1868","68","0","0","0","0"
"1870","68","0","0","0","0"
"1872","68","0","0","0","0"
"1874","68","0","0","0","0"
"1876","68","0","0","0","0"
"1878","68","0","0","0","0"
"1880","68","0","0","0","0"
"1882","68","0","0","0","0"
"1884","68","0","0","0","0"
"1886","68","0","0","0","0"
"1888","68","0","0","0","0"
"1890","68","0","0","0","0"
"1892","68","0","0","0","0"
"1894","68","0","0","0","0"
"1896","68","0","0","0","0"
"1898","68","0","0","0","0"
"1900","68","0","0","0","0"
"1902","68","0","0","0","0"
"1904","68","0","0","0","0"
"1906","68","0","0","0","0"
"1908","68","0","0","0","0"
"1910","68","0","0","0","0"
"1912","68","0","0","0","0"
"1914","68","0","0","0","0"
"1916","68","0","0","0","0"
"1918","68","0","0","0","0"
"1920","68","0","0","0","0"
"1922","68","0","0","0","0"
